D=0.0 mm^2/w,D=0.25 mm^2/w,D=0.5 mm^2/w,D=0.75 mm^2/w,D=1.0 mm^2/w
22116.307513088723,19328.347975133936,38773.61976075289,58917.23088465826,65513.726278995964
22607.1822920344,19792.78241889836,39709.007786761766,59814.85324875527,66008.69471702397
23109.829319110715,20269.417547564688,40655.662167906085,60700.13944504653,66481.32431834562
23624.44742835444,20758.47394072281,41612.966265365976,61572.156543479934,66931.40419629456
24151.230369185287,21260.166293821883,42580.2652295375,62429.99649354223,67358.76429571769
24690.36605534724,21774.70252188839,43556.86695047765,63272.77861004365,67763.27478996078
25242.035780660262,22302.28282201613,44542.04320170784,64099.6519199797,68144.84534670603
25806.41340280769,22843.09869611533,45535.03097395892,64909.79735995792,68503.42427140652
26383.664496701545,23397.331935845392,46535.033993942,65702.42981476747,68838.99753749705
26973.945479301256,23965.15357211858,47541.22442180211,66476.79998882498,69151.58771289854
27577.40270810728,24546.722792048087,48552.7447195702,67232.19610344524,69441.25279257566
28194.171555908808,25142.185826718523,49568.70968168133,67967.94541414907,69708.08494705611
28824.37546473,25751.67481367534,50588.20861748309,68683.41554352146,69952.20919687834
29468.12498228921,26375.30663855635,51610.30767461931,69378.01562645903,70173.78202290657
30125.516784656746,27013.181760816587,52634.05229124396,70051.1972659818,70372.98992234361
30796.632689164035,27665.3830290206,53658.46976419637,70702.4552991158,70550.04792008831
31481.538661977647,28331.97449168572,54682.57191955159,71331.32837366578,70705.19804483332
32180.28382509897,29013.000210148115,55705.35787134431,71937.39933797499,70838.70777898554
32892.899467881485,29708.48308038156,56725.81685374991,72520.29544699872,70950.86849112602
33619.39806846614,30418.423671118737,57742.93111158853,73079.68838918518,71041.99385931304
34359.77233081709,31142.79908599717,58755.67883369607,73615.29413975001,71112.41829308105
35113.994243290035,31881.56185776855,59763.03711347865,74126.87264693774,71162.49536150611
35882.014164878216,32634.63888286316,60763.98492083454,74614.22735877612,71192.59623420145
36663.75994545316,33401.93040478269,61757.50606959109,75077.20459863982,71203.10814158383
37459.13608644335,34183.30905489847,62742.59216466578,75515.69279864315,71194.43286021656
38268.02294847069,34978.61895925263,63718.24551332306,75929.62160047349,71166.98522849682
39090.276012488896,35787.674919892306,64683.48198516437,76318.96083375654,71121.19169741635
39925.72520093584,36610.261679109135,65637.33380586136,76683.71938241176,71057.4889205931
40774.17426532303,37446.13327470598,66578.85227012257,77023.94394971164,70976.3223872497
41635.40024653585,38295.01249407065,67507.1103599738,77339.71773290777,70878.14510130744
42509.15301390987,39156.59043440368,68421.20525513045,77631.15901833185,70763.41630927504
43395.15488887837,40030.526175927145,69320.26072304508,77898.41970782858,70632.60027914295
44293.10035865783,40916.44657429931,70203.42937711976,78141.68378723589,70486.16513204761
45202.65588504989,41813.94617778051,71069.89479257526,78361.16574740337,70324.58172804961
46123.45981299467,42722.58727394792,71918.87347055867,78557.1089679411,70148.32260697449
47055.12238301239,43641.90006994749,72749.61664223706,78729.7840735259,69957.86098489737
47997.225851121686,44571.38300941055,73561.41190585573,78879.48727216982,69753.66980651281
48949.324719228265,45510.50322825902,74353.58469102092,79006.53868438445,69536.22085331894
49910.94607834001,46458.69715068794,75125.49954578438,79111.28067166367,69305.98390726134
50881.59006628963,47415.37122565566,75876.56124344427,79194.07617216518,69063.42596922512
51860.73044093874,48379.90280324138,76606.2157073185,79255.3070509045,68809.01053153414
52847.8152691033,49351.64114925617,77313.950753075,79295.37247119383,68543.19690341265
53842.26773068507,50329.90859552548,77999.29664950522,79314.687293467,68266.43958818632
54843.48703672421,51314.00182230775,78661.82649988374,79313.6805070394,67979.1877108446
55850.84945930992,52303.19326838233,79301.15644725831,79292.79369976261,67681.88449445556
56863.709470505615,53296.73266343776,79916.94570814485,79252.47956995368,67374.96678381288
57881.40098667028,54293.84867652537,80508.89644015154,79193.20048441362,67058.86461460571
58903.23871379354,55293.75067351871,81076.75345001536,79115.42708580146,66734.0008263298
59928.51958871731,56295.63057574228,81620.30374939539,79019.63695210405,66400.79071710448
60956.52431039703,57298.664811208495,82139.37596652434,78906.31331044006,66059.64173852216
61986.51895466859,58302.01634923457,82633.83962246895,78775.94380696105,65710.95322863256
63017.75666533952,59304.83680860552,83103.60428128968,78629.01933416557,65355.116181154124
64049.47941382146,60306.2686289105,83548.61858381917,78466.0329165254,64992.51304900586
65080.91981897246,61305.44729421117,83968.86917509961,78287.47865493552,64623.51758026489
66111.30301832802,62301.50359780711,84364.37953573315,78093.85073014426,64248.49468467639
67139.84858147531,63293.56593654872,84735.20872751239,77885.64246499422,63867.80032887189
68165.77245597058,64280.76262291544,85081.45006371292,77663.34544501061,63481.78145848873
69188.2889359208,65262.22420293112,85403.2297143556,77427.44869660854,63090.77594542626
70206.61264315026,66237.08576793098,85700.70525658732,77178.43792195573,62695.11255852228
71219.96051075528,67204.48924822833,85974.06418009487,76916.7947893193,62295.11095598569
72227.55375881701,68163.58567685599,86223.52235716429,76642.99627754494,61891.08169797706
73228.6198520951,69113.53741177723,86449.32248663554,76357.5140731617,61483.32627778764
