"fixed_sym_D_0.4_ooo","fixed_asym_D_0.4_oog","fixed_asym_D_0.4_ogg","fixed_sym_D_0.4_ggg"
4405.997136392471,3547.726975294802,2694.335761075378,691.8422101900344
4438.401220037689,3571.357572485522,2710.059274868988,693.1393010004315
4471.123198172515,3595.190363042918,2725.879064344816,694.4250265378287
4504.167708279331,3619.228118940197,2741.796357228833,695.6993767140955
4537.539459656919,3643.4736537417134,2757.81239772353,696.9623420064405
4571.243234534773,3667.9298232707833,2773.9284467362054,698.2139134517778
4605.283889200305,3692.599526288048,2790.145782111604,699.4540826411394
4639.666355138736,3717.485705180487,2806.4656988689544,700.6828417141343
4674.395640185536,3742.5913466611646,2822.889509443473,701.9001833534543
4709.476829691153,3767.919482479819,2839.4185439323824,703.106100779427
4744.915087697845,3793.4731901443593,2856.0541503455165,704.3005877446168
4780.715658128308,3819.255593653372,2872.7976948605647,705.4836385284733
4816.883865985857,3845.269864239713,2889.6505620830235,706.6552479320289
4853.42511856582,3871.5192211252574,2906.6141553109123,707.8154112726443
4890.344906677813,3898.006932286887,2923.689896804321,708.9641243788026
4927.648805878527,3924.736315233781,2940.8792280598523,710.101383584954
4965.342477714607,3951.7107377960688,2958.183610090018,711.2271857264077
5003.431670975198,3978.9336189249098,2975.604523707671,712.3415281342753
5041.922222953686,4006.408429504049,2993.143469815512,713.4444086304624
5080.820060718096,4034.138693172892,3010.801969700766,714.5358255227103
5120.131202389624,4062.127987161141,3028.5815653350824,715.6157775996887
5159.861758428693,4090.379943135026,3046.483819679718,716.6842641261366
5200.017932927905,4118.898248055155,3064.510316996095,717.7412848380542
5240.606024911192,4147.686645045987,3082.6626631617805,718.7868399379454
5281.632429638451,4176.74893427696,3100.9424859919727,719.8209300901092
5323.10363991488,4206.088973855253,3119.351435566556,720.8435564159821
5365.02624740417,4235.710680730177,3137.8911845628004,721.85472048953
5407.406943944685,4265.61803160917,3156.563428593776,722.8544243326908
5450.252522867663,4295.815063885371,3175.369886552552,723.842670410866
5493.5698803164605,4326.305876576721,3194.3123009622605,724.8194616284636
5537.366016565742,4357.094631276535,3213.392438332089,725.7848013244892
5581.648037339514,4388.185553115478,3232.61208951928,726.7386932681881
5626.423155126776,4419.582931734861,3251.973070097212,727.681141654736
5671.698690493531,4451.291122271148,3271.477220729634,728.6121511009803
5717.482073389813,4483.314546351576,3291.1264075511344,729.5317266412289
5763.780844450289,4515.657693100738,3310.922522553904,730.4398737230899
5810.602656286952,4548.325120157999,3330.8674839808878,731.3365982033589
5857.955274772308,4581.321454705563,3350.963236725384,732.2219063439554
5905.846580311375,4614.651394507013,3371.2117527371797,733.095804807908
5954.284569100737,4648.319708956107,3391.615031435281,733.9583006553871
6003.277354372789,4682.331240135622,3412.1751001273337,734.809401339786
6052.833167623205,4716.690903885962,3432.894014435789,735.6491147038495
6102.960359819575,4751.403690883295,3453.7738587309045,736.4774489758502
6153.667402589043,4786.474667726878,3474.816746570647,737.2944127658118
6204.962889382654,4821.908978035272,3496.0248211475723,738.1000150617788
6256.855536614029,4857.711843551087,3517.400255742758,738.8942652261334
6309.3541847698525,4893.8885652538565,3538.9452541868595,739.6771729919583
6362.46779948953,4930.44452448065,3560.6620513283647,740.448748459445
6416.205472611264,4967.3851840539655,3582.552913509115,741.2090020923487
6470.576423181635,5004.716089416422,3604.6201390471674,741.9579447144868
6525.58999842568,5042.442869771736,3626.866058727061,742.6955875062837
6581.255674674274,5080.571239231439,3649.293036297574,743.4219420013592
6637.583058245503,5119.106997966733,3671.903468977007,744.1370200831614
6694.581886276564,5158.056033364856,3694.699787966091,744.8408339816428
6752.262027502561,5197.424321189294,3717.684458968568,745.5333962699806
6810.633482978414,5237.217926743105,3740.859982719505,746.2147198613384
6869.706386739924,5277.443006034602,3764.228895521413,746.8848180056721
6929.491006399888,5318.105806944582,3787.7937697882185,747.5437042865767
6989.997743674951,5359.212670394227,3811.557214597153,748.1913926181755
7051.237134838732,5400.770031512778,3835.52187624861,748.8278972420497
7113.219851096554,5442.784420803994,3859.69043883402,749.4532327242098
7175.956698876936,5485.262465310381,3884.065624811796,750.0674139521063
7239.458620034797,5528.210889774091,3908.650195591396,750.6704561316815
7303.736691961125,5571.636517793345,3933.446952125536,751.2623747844597
7368.802127593673,5615.546272973173,3958.458735510608,751.8431857446773
7434.666275323006,5659.947180069167,3983.68842759532,752.4129051564507
7501.340618788055,5704.846366122915,4009.1389515976025,752.9715494709832
7568.836776555061,5750.251061587669,4034.81327272981,753.5191354438084
7637.166501673626,5796.168601442757,4060.714398832225,754.0556801320721
7706.341681103317,5842.6064262951495,4086.845381014892,754.5812008918499
7776.374335004069,5889.572083466519,4113.209314307805,755.0957153755014
7847.276615883386,5937.073228064033,4139.809338319423,755.5992415290604
7919.060807593113,5985.117624033054,4166.648637903557,756.0917975896599
7991.739324168302,6033.7131451898,4193.730443834581,756.5734020829927
8065.324708500459,6082.867776231954,4221.0580334909855,757.0440738208052
8139.8296308372255,6132.5896137250775,4248.634731547241,757.503831898426
8215.26688710029,6182.886867062621,4276.463910673949,757.9526956923277
8291.649397013078,6233.767859397176,4304.5489922462375,758.3906848577208
8368.990202029543,6285.2410285405385,4332.893447060377,758.8178193261813
8447.30246305511,6337.314927830018,4361.500796058544,759.2341193033092
8526.599457950595,6389.99822695832,4390.374611061682,759.6396052664185
8606.894578809668,6443.299712764202,4419.518515510401,760.0342979622586
8688.201329000201,6497.228289980991,4448.936185213801,760.418218404766
8770.533319959586,6551.792981939893,4478.631349106167,760.791387872845
8853.904267733886,6607.002931224934,4508.60779001141,761.1538279081796
8938.327989250449,6662.867400276193,4538.869345415132,761.5055603130727
9023.818398313388,6719.39577193787,4569.419908244216,761.8466071483147
9110.389501311118,6776.597549947596,4600.263427653765,762.1769907310795
9198.055392624923,6834.4823593632,4631.403909821263,762.496733632849
9286.830249727362,6893.0599469230565,4662.84541874777,762.8058586773628
9376.728327959036,6952.340181335922,4694.5920770659695,763.1043889385965
9467.763954972246,7012.333053496047,4726.648066854876,763.392347738764
9559.951524829668,7073.048676619159,4759.01763046097,763.6697586463472
9653.305491746243,7134.497286294771,4791.705071325534,763.9366454741493
9747.840363462235,7196.689240450061,4824.714754817923,764.193032277373
9843.570694235272,7259.635019220428,4858.051109074511,764.4389433517238
9940.511077439194,7323.345224721616,4891.718625843003,764.6744032315347
10038.67613775741,7387.8305807181505,4925.721861331796,764.8994366879168
10138.08052295836,7453.101932182602,4960.065437064064,765.1140687269302
10238.73889524078,7519.170244740048,4994.754040736188,765.3183245877781
10340.66592213637,7586.046603991859,5029.792427080145,765.5122297410223
10443.876266957566,7653.742214712799,5065.185418729457,765.6958098868205
10548.38457877816,7722.268399915165,5100.937907088236,765.8690909531832
10654.205481934632,7791.636599773554,5137.054853202884,766.0320990942523
10761.353565036206,7861.8583704035955,5173.541288635923,766.1848606885981
10869.843369471786,7932.945382487809,5210.402316341447,766.3274023375365
10979.689377402226,8004.909419741527,5247.64311154163,766.4597508634649
11090.905999226608,8077.76237721163,5285.26892260369,766.5819333082168
11203.507560511514,8151.516259400628,5323.285071916692,766.6939769314334
11317.508288372695,8226.183178208403,5361.696956767517,766.7959092089543
11432.922297298932,8301.775350683754,5400.510050215303,766.8877578312234
11549.763574408336,8378.305096577651,5439.729901963611,766.9695507017135
11668.04596412797,8455.784835689905,5479.362139229542,767.041315935365
11787.783152288132,8534.227085000794,5519.412467608969,767.103081857042
11908.988649623429,8613.644455578935,5559.8866719370335,767.1548770000028
12031.675774673404,8694.049649256553,5600.790617142983,767.1967301043859
12155.857636076398,8775.455455063066,5642.130249098385,767.2286701157096
12281.547114251003,8857.874745407764,5683.91159545772,767.2507261833867
12408.756842460642,8941.320472002137,5726.140766490281,767.2629276592518
12537.49918725761,9025.8056615123,5768.823955902273,767.2653040961021
12667.786228304203,9111.34341093174,5811.967441647937,767.257885246252
12799.629737569576,9197.946882664515,5855.577586728478,767.2407010600984
12933.041157902322,9285.629299308855,5899.660839977505,767.2137816846988
13068.031580980129,9374.403938131043,5944.223736831643,767.1771574623609
13204.611724639197,9464.284125219265,5989.272900084901,767.1308589292438
