fixed_asym_D=0.1 mm/w,fixed_sym_D=0.1 mm/w
26279.32235879856,41761.716418097356
26120.589610921743,41501.423229931126
25963.010062902893,41242.63290745974
25806.576527496825,40985.343243278774
25651.28184010893,40729.55184507926
25497.11885929975,40475.256141848324
25344.080467270447,40222.45338990098
25192.15957032985,39971.14067874741
25041.349099343483,39721.31493680022
24891.642010165036,39472.972936925675
24743.03128405095,39226.11130184325
24595.509928058444,38980.726509377346
24449.070975427472,38736.814897565135
24303.707485947118,38494.37266962433
24159.412546306805,38253.39589878462
24016.17927043282,38013.880532986324
23874.00079981048,37775.82239944983
23732.870303792377,37539.21720911926
23592.780979893192,37304.060560983635
23453.72605407126,37070.34794627887
23315.698780997453,36838.07475257372
23178.692444311622,36607.23626774281
23042.700356867008,36377.82768382969
22907.715860962897,36149.844100802875
22773.73232856596,35923.280530207776
22640.743161520488,35698.1318987172
22508.741791747885,35474.39305158316
22377.72168143576,35252.05875599271
22247.67632321681,35031.12370433018
22118.59924033795,34811.58251734853
21990.48398681974,34593.42974725204
21863.32414760663,34376.659880692896
21737.113338708088,34161.26734168378
21611.845207331004,33947.24649442888
21487.513432003525,33734.59164607538
21364.111722690643,33523.2970493876
21241.633820901705,33313.35690534584
21120.073499790135,33104.76536567197
20999.424564245564,32897.51653528368
20879.680850978548,32691.604474679276
20760.836228598186,32487.023202255
20642.884597682747,32283.7666965565
20525.81989084356,32081.828898466352
20409.63607278233,31881.20371332926
20294.32714034212,31681.885013016647
20179.887122552107,31483.86663793221
20066.310080666397,31287.14239896006
19953.59010819693,31091.706079356933
19841.721330940854,30897.551436590016
19730.697907002253,30704.672204121798
19620.514026808665,30513.062093143366
19511.1639131224,30322.714794257547
19402.64182104681,30133.623979113203
19294.942038027733,29945.783301991996
19188.058883850143,29759.1864013489
19081.9867106303,29573.826901307657
18976.719902803383,29389.698413112434
18872.25287710685,29206.79453653678
18768.580082559583,29025.108861251105
18665.69600043699,28844.634968149676
18563.59514424217,28665.36643063833
18462.27205967325,28487.296815883852
18361.721324587023,28310.419686026093
18261.93754895902,28134.728599353795
18162.91537484006,27960.217111445105
18064.64947630947,27786.8787762737
17967.13455942502,27614.707147281464
17870.36536216969,27443.695778418565
17774.336654395378,27273.83822515185
17679.04323776363,27105.128045442354
17584.47994568351,26937.558800692783
17490.641643246658,26771.124056665736
17397.52322715967,26605.817384373455
17305.119625673866,26441.632360939886
17213.425798512522,26278.56257043574
17122.43673679567,26116.601604687305
17032.14746296251,25955.743064059687
16942.553030691575,25795.980558215186
16853.64852481863,25637.307706847434
16765.429061252482,25479.71814039196
16677.889786888696,25323.2055007138
16591.025879521316,25167.763441772768
16504.832547752656,25013.385630266966
16419.305030901247,24860.065746255146
16334.438598907956,24707.797483758426
16250.228552240382,24556.57455134198
16166.67022179558,24406.390672677164
16083.758968801165,24257.23958708466
16001.490184714849,24109.115050059092
15919.8592911225,23962.01083377564
15838.861739634724,23815.920727579105
15758.493011782077,23670.838538455926
15678.748618908912,23526.758091489544
15599.624102065967,23383.67323029963
15521.11503190168,23241.57781746554
15443.217008552328,23100.46573493445
15365.92566153101,22960.330884414583
15289.236649615545,22821.1671877539
15213.145660735285,22682.968587304666
15137.648411856946,22545.729046274235
15062.740648869449,22409.442549062478
14988.418146467826,22274.10310158615
14914.676708036255,22139.704731590577
14841.512165530226,22006.241488948966
14768.920379357907,21873.707445949756
14696.89723826072,21742.096697572208
14625.438659193194,21611.403361750632
14554.540587202093,21481.621579627543
14484.19899530488,21352.745515796
14414.409884367573,21224.76935853149
14345.169282981924,21097.68732001354
14276.473247342115,20971.49363653746
14208.31786112084,20846.182568716322
14140.6992353449,20721.748401673598
14073.613508270328,20598.1854452266
14007.056845257031,20475.488034061014
13941.02543864304,20353.650527896734
13875.515507618313,20232.6673116453
13810.523298098213,20112.53279555907
13746.045082596607,19993.241415372446
13682.077160098654,19874.787632435287
13618.61585593329,19757.165933838776
13555.657521645446,19640.37083253392
13493.198534868,19524.396867442894
13431.235299193517,19409.238603563408
13369.764244045777,19294.890632066323
13308.7818245511,19181.34757038664
