D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w,D=1.0 mm/w
4.31117579112028,4.264314681344073,4.218836577661179,4.174664737011299,4.131727622159399,4.089958533030449,4.049295264206541,4.00967978674714,3.971057952621111,3.933379220158157,3.8965963990380947
4.558375073484166,4.5070602055601565,4.457311783667783,4.409039895654198,4.362160943227667,4.316597178608568,4.272276275295683,4.229130930456043,4.187098496626806,4.146120640584903,4.10614302739541
4.811672036577883,4.755630929343385,4.701357352327904,4.64874648139898,4.597701103388461,4.548131038045242,4.49995260408393,4.453088125988243,4.407465478479021,4.363017665788989,4.319682433101237
5.071060215579278,5.010011686503637,4.950950534987844,4.89375511391791,4.83831289822684,4.7845197687438255,4.732279352572832,4.681502415563235,4.632106302781028,4.584014423208125,4.537155775191338
5.336536615591181,5.2701906578588975,5.206071847435977,5.144039624274077,5.083964302745644,5.02572619015003,4.969214777131764,4.914327994170682,4.860971528775109,4.809058198442898,4.758507374853488
5.608101507368388,5.536159162888054,5.466704858290431,5.399576840441112,5.334626254157961,5.271716063814489,5.210720065764511,5.151521983965801,5.094014641817111,5.0380992038064365,4.983684481103048
5.885758239907598,5.807911468443355,5.732835994659735,5.660346390316935,5.59027245239958,5.522457891406624,5.456759133565699,5.393044227102499,5.331191843547571,5.271090365841151,5.2126370557075
6.169513068404342,6.085444613001801,6.004454363530501,5.926330520659818,5.850879176763412,5.777922729054954,5.70729843471486,5.638857095324038,5.572461859050561,5.507987130064275,5.445317575591347
6.459374996246273,6.3687582451020415,6.281551587505637,6.197513930546809,6.116425117232043,6.038084016565734,5.962306789535281,5.888925314813271,5.817785759476602,5.748747281392218,5.681680851144358
6.755355629856769,6.657854474759646,6.564121653664757,6.473883618104687,6.386891219236825,6.30291742022629,6.221755225301734,6.1432158049638845,6.0671267987680215,5.993330778858535,5.921683859023702
7.057469045329459,6.952737736781821,6.852160774448291,6.75542873939526,6.662260540705447,6.572400688035,6.485616829618828,6.401697529873958,6.320450263267309,6.241699603384886,6.1652855881876985
7.365731665905692,7.253414665015349,7.145667259580988,7.042140478452546,6.942518120377347,6.846513516318996,6.753866615312746,6.664341361486153,6.577723333114112,6.493817617491588,6.412446898028297
7.680162149445084,7.559893976660823,7.444641398151043,7.334011927571336,7.2276508564697455,7.125237426805761,7.026481395885872,6.931119953407332,6.83891495444677,6.749650435946558,6.663130387583613
8.000781285125958,7.872186365873965,7.749085350049942,7.631037977036719,7.517647394868537,7.408555653307557,7.303439670678116,7.202007624536239,7.103995721521823,7.00916530645062,6.917300274912741
8.327611898689275,8.19030440595244,8.059003046056784,7.933215213563912,7.81249802609917,7.696453037259883,7.584721518962259,7.476980251712844,7.37293776795126,7.272330999544998,7.174922285804507
8.66067876560772,8.514262459475498,8.374400095920576,8.240541826788466,8.112194590404485,7.988915931428036,7.870308502274804,7.7560151706782685,7.645714666333944,7.539117707004856,7.4359635510712065
9.000008531622203,8.844076595824966,8.695283703856058,8.553017523209864,8.416730390320339,8.285932111160779,8.160183574349709,8.039091084701317,7.922301335625882,7.809496948052115,7.700392511748984
9.345629640141947,9.179764515570731,9.021662590923858,8.870643447047522,8.726100110196711,8.587490692627892,8.454330998081195,8.326187980287342,8.202673955654749,8.083441482782625,7.968178831589488
9.697572266052548,9.52134548125249,9.353546923815076,9.19342210751824,9.040299742162782,8.893582057529963,8.752736268994212,8.617287049438572,8.486809888238406,8.36092523225803,8.239293316283606
10.055868255519403,9.86884025413304,9.690948249604483,9.521357312088869,9.359326518079884,9.204197783814951,9.05538604474812,8.9123706179827,8.77468760441564,8.641923204762026,8.5137078389084
10.420551071412577,10.22227103653749,10.033879436076017,9.854454105297949,9.68317884706687,9.51933058197737,9.362268080241142,9.21142207952934,9.066286617340912,8.926411427765013,8.791395271133384
10.79165574401368,10.58166141942759,10.382354617259605,10.192718712776072,10.011856258218923,9.838974236552987,9.673371167920871,9.514425834652286,9.361587420433928,9.214366885180832,9.0723294197627
11.169218826696635,10.947036334891893,10.73638914385024,10.536158490126956,10.345359348173664,10.163123552455394,9.988685082940028,9.821367234930028,9.660571430409894,9.505767459535049,9.356484968226145
11.55327835630204,11.318422013260724,11.095999538208783,10.884781876360188,10.68368973320783,10.49177430583057,10.308200532827136,10.132232531508023,9.96322093484799,9.800591878696308,9.643837422664639
11.94387381795023,11.695845944580377,11.461203453669809,11.23859835159292,11.026850005574492,10.82492319913289,10.63190911136939,10.447008827874216,10.26951904398404,10.09881966685134,9.934363062285263
12.341046114060958,12.079336844204,11.832019637905022,11.597618398761254,11.374843693814674,11.162567820150189,10.95980325642972,10.765684036564544,10.579449646439032,10.40043109943034,10.228038893687586
12.744837537368127,12.468924622277378,12.208467900111945,11.961853469103508,11.727675226799004,11.504706604727694,11.29187621144256,11.0882468395381,10.8929973686185,10.705407161713064,10.524842608887083
13.15529174773686,12.864640356916643,12.590569081816362,12.331315951196784,12.085349901274624,11.851338802960589,11.628121990353204,11.414686651982176,11.210147537538704,11.013729510867464,10.824752546783218
13.572453752606968,13.266516270892025,12.978345031094516,12.706019143345822,12.447873852710371,12.202464448643044,11.968535345783922,11.744993589326333,11.530886146854744,11.325380441192022,11.127747657839512
13.996369890902448,13.67458571164709,13.3718185800365,13.085977229138951,12.815254029249395,12.558084331778003,12.313111740226912,12.07915843726148,11.855199825882933,11.64034285235063,11.433807471760813
14.427087820260429,14.088883134497191,13.771013525286572,13.471205256000395,13.18749816859308,12.918199973966942,12.661847320079197,12.417172624575583,12.183075811425631,11.95860022040479,11.742912067969304
14.864656507445918,14.509444088863392,14.175954611509043,13.8617191165813,13.564614777653352,13.282813606512391,13.014738892348523,12.759028198631576,12.514501922220964,12.280136571462569,12.055042048695542
15.309126221830212,14.93630520740992,14.586667517640151,14.257535532843766,13.946613114822837,13.651928151078398,13.371783903871853,13.104717803325943,12.84946653585291,12.604936457776905,12.370178514514366
15.76054853182148,15.369504197963844,15.003178845797011,14.658672042703156,14.333503174723136,14.025547202765386,13.732980422899546,13.454234659378104,13.18795856796919,12.93298493613807,12.68830304216775
16.218976304145745,15.80907983810524,15.425516112724656,15.065146989103754,14.725295675301869,14.40367501546618,14.098327122908875,13.80757254681144,13.529967453665217,13.264267548416026,13.009397664527961
16.68446370588539,16.25507197232513,15.85370774367098,15.476979511412084,15.122002047158205,14.786316489379402,14.46782326852004,14.164725789496543,13.875483130902278,13.598770304118618,13.333444852564634
17.157066209190447,16.70752151165652,16.287783068587746,15.894189539020422,15.523634424985184,15.173477160565048,14.841468703396671,14.52568924163626,14.224496025837317,13.93647966484073,13.660427499188735
17.63684059858549,17.16647043569137,16.727772320563233,16.31679778706073,15.93020564102486,15.56516319243502,15.219263840020933,14.890458276080215,14.57699703994984,14.277382530488008,13.990328904855046
18.123844980801785,17.631961796903138,17.17370663639906,16.744825754136215,16.341729220439408,15.961381369078588,15.601209651240596,15.25902877436414,14.93297753885938,14.621466227166549,14.323132764812673
18.618138797070813,18.10403972720092,17.625618059250062,17.178295721984185,16.758219378507974,16.362139090329507,15.987307663492388,15.631397118376151,15.292429342733644,14.968718496637056,14.658823157900319
19.119782837821106,18.582749446646925,18.083539543251927,17.617230756989755,17.179691019564974,16.76744436848759,16.377559951612106,16.00756018355853,15.655344718194304,15.319127487238609,14.99738453678978
19.62883925972584,19.068137274274537,18.54750496006673,18.061654713475527,17.606159737601224,17.17730582661326,16.771969135147756,16.387515333559403,16.02171637163301,15.672681746193083,15.338801719587204
20.14537160505369,19.56025064094901,19.01754910728148,18.5115922386973,18.03764181845435,17.59173269831885,17.170538376097333,16.771260416254123,16.391537443855942,16.029370213207045,15.683059882707374
20.66944482328016,20.059138104217656,19.49370771859935,18.967068779480662,18.47415424351972,18.01073482898515,17.573271377997745,17.1587937610612,16.764801505980135,16.38918221529288,16.03014455494145
21.201125294921063,20.56484936510052,19.97601747576772,19.42811059043756,18.9157146949175,18.434322678336336,17.98017238629594,17.55011417748215,17.141502556509575,16.752107462735857,16.380041612643492
21.740480857553926,21.0774352867766,20.46451602219094,19.894744743706013,19.362341562055708,18.862507324310464,18.391246189937537,17.94522095479902,17.521635019523394,17.118136046138066,16.73273727596549
22.287580833996856,21.596947915124503,20.959241978179595,20.366999140159944,19.814053949532525,19.295300468166594,18.806498124112142,18.344113862867232,17.9051937439125,17.487258434474395,17.088218106074855
22.842496062618373,22.123440501079603,21.46023495779148,20.844902522039494,20.27087168632525,19.732714440773247,19.225934074098262,18.74679315394517,18.292174003604703,17.859465474099416,17.446471003292082
23.40529892975477,22.656967524773577,21.967535587222702,21.32848448695552,20.73281533621612,20.174762210026184,19.64956048015392,19.153259565505216,18.68257149872197,18.234748388647585,17.807483206089945
23.9760634042152,23.197584721424786,22.48118552471049,21.817775503225068,21.199906209408432,20.6214573893467,20.07738434340256,19.5635143239744,19.076382357616485,18.613098779772457,18.171242290898885
24.55486507385745,23.745349108951235,23.00122748191205,22.312806926497423,21.672166375289628,21.07281424721447,20.50941323266647,19.97755914935549,19.47360313973549,18.994508628673685,18.537736172666346
25.141781184220854,24.30031901728049,23.52770524672664,22.81361101763317,22.149618676300097,21.52884771769188,20.94565529220293,20.3953962606824,19.87423083926742,19.378970298363384,18.90695310612071
25.736890679204983,24.862554119333623,24.06066370753052,23.320220961801063,22.6322867428697,21.989573411899126,21.38611925030078,20.817028382266383,20.278262889524616,19.76647653662617,19.278881687693218
26.340274243786208,25.43211546366279,24.600148878797,23.832670888760223,23.120195009385988,22.455007630402097,21.830814428697675,21.24245875069174,20.68569716802053,20.15702047962961,19.65351085805379
26.95201434876636,26.00906550872444,25.146207928075967,24.350995894297192,23.613368731160584,22.925167376477063,22.27975075278041,21.67169112252231,21.096532002201325,20.55059565614429,20.030829905219
27.572195297550696,26.593468158772584,25.69888920430978,24.875232062789767,24.111834002362315,23.400070370218607,22.73293876253308,22.10472978268212,21.510766175794167,20.94719599233473,20.41082846819277
28.200903274954623,27.1853888013587,26.258242267464265,25.40541649087157,24.615617774887788,23.879735063459123,23.190389624199675,22.541579553475497,21.9283989357367,21.346815817084654,20.793496541102368
28.838226398041343,27.784894346427173,26.824317919455872,25.94158731217333,25.124747878142102,24.36418065547028,23.652115142629928,22.98224580421414,22.349429999653765,21.749449867821937,21.178824477794382
29.48425476899488,28.39205326699716,27.397168236357896,26.48378372311877,25.6392530397042,24.85342710941865,24.11812777427876,23.426734461420185,22.773859563849623,22.15509329681048,21.566802996857085
30.139080530035464,29.00693564142405,27.97684660187069,27.032046009754914,26.15916290685325,25.347495169549543,24.588440640831728,23.875052019576305,23.201688311785496,22.56374167787793,21.957423187037502
30.80279792038658,29.62961319723558,28.563407742042696,27.586415575598377,26.68450806893431,25.846406379074725,25.063067543430325,24.3272055523954,23.632917423013872,22.97539101354996,22.35067651302309
31.47550333530541,30.26015935653972,29.156907761230816,28.14693497048091,27.215320080542785,26.350183098741365,25.5420229774728,24.78320272458406,24.067548582542813,23.39003774256323,22.746554821559563
32.15729538719079,30.898649283003547,29.75740417929076,28.71364792037938,27.75163148550949,26.858848526061216,26.02532214796744,25.243051804075453,24.505583990604656,23.80767874773081,23.145050347877913
32.84827496878513,31.54515993040424,30.36495596998944,29.286599358216723,28.29347584166907,27.372426715180392,26.512980985416995,25.70676167470881,24.947026372805247,24.22831136413514,23.546155722405075
33.54854531848924,32.19977009275518,30.97962360063352,29.86583545562229,28.84088774639642,27.890942597371687,27.005016162214226,26.174341849333995,25.39187899063101,24.651933387625046,23.949863977734125
34.2582120878114,32.86256045601236,31.601469072909723,30.45140365564148,29.39390286289717,28.41442200213279,27.50144510952976,26.64580248332092,25.84014565229253,25.078543083594575,24.35616855583114
34.97738341097436,33.53361365136809,32.2305559649345,31.043352706386106,29.952557947239765,28.942891678875053,28.002286034675112,27.12115438845508,26.29183072388464,25.508139196022764,24.765063315457148
35.70616997670656,34.21301431014098,32.86694947451207,31.641732695618582,30.51689087611794,29.47637931918895,28.507557938924705,27.60040904720136,26.74693914084393,25.940720956754426,25.17654253978479
36.44468510224633,34.90084912027324,33.51071646360173,32.24659508626444,31.08694067533417,30.01491357967349,29.01728063578201,28.08357862731971,27.20547641968633,26.376288095003492,25.59060094419041
37.1930448095904,35.5972068844483,34.16192550399711,32.85799275284928,31.662747548995537,30.55852410531826,29.531474769676308,28.57067599681745,27.66744867000773,26.81484084706127,26.00723368420347
37.9513679040206,36.30217857984376,34.82064692422142,33.475980018857655,32.24435290941534,31.10724155342801,30.05016183507742,29.061714739223707,28.132862606732385,27.25637996619313,26.426436363596217
38.71977605494535,37.01585741953671,35.48695285764491,34.1006126950131,32.83179940771464,31.66109761808082,30.57336419601724,29.55670916917317,28.601725562594552,27.700906732708308,26.84820504259749
39.498393879095296,37.73833891558062,36.160917291832014,34.73194811847967,33.42513096511964,32.22012505511211,31.101105106007697,30.055674348286743,29.074045500839773,28.148422964188168,27.27253624621561
40.287349026115095,38.46972094377498,36.84261611912777,35.37004519298718,34.024392804951844,32.784357707618135,31.633408728346087,30.558626101338188,29.549831028133354,28.59893102585954,27.69942697265624
41.08677226659636,39.2101038101511,37.53212718849454,36.014964429883555,34.629631485309375,33.35383053197338,32.170300156799634,31.065581032696542,30.029091407664424,29.05243384110046,28.12887470182193
41.89679758259955,39.959590319199584,38.22953035861207,36.66676799011943,35.24089493243906,33.9285796243578,32.71180543666222,31.57655654303521,30.511836572434905,29.50893490206662,28.560877403881012
42.71756226071579,40.718285843867335,38.934907552255446,37.32551972717128,35.85823247480027,34.508642247790725,33.257951586177235,32.091570846299405,30.99807713872358,29.96843828042766,28.9954335478944
43.54920698772237,41.48629839735395,39.6483428119676,37.99128523091139,36.48169487782254,35.09405685966945,33.808766618321535,32.61064298692478,31.487824419716336,30.43094863820324,29.432542110489514
44.39187594888923,42.26373870673998,40.36992235704447,38.66413187243379,37.111334379360684,35.684863139811725,34.36427956294636,33.133792857300705,31.981090439294512,30.89647123868976,29.872202584571504
45.24571692899659,43.05072028848164,41.09973464185322,39.34412884984751,37.74720472585189,36.28110201900221,34.92452048927219,33.661041215472686,32.47788794597401,31.365011957469136,30.314414988062655
46.11088141612765,43.847359525809104,41.83787041550524,40.03134723504942,38.38936120918098,36.88281570804438,35.48952052873534,34.19240970307925,32.97823042698877,31.836577293492155,30.75917987266156
46.98752470830328,44.653775748067815,42.584422782908135,40.72586002149088,39.03786070426111,37.49004772732011,36.05931189818506,34.727920863519465,33.48213212251282,32.311174380229225,31.206498332614412
47.87580602302957,45.47009131204501,43.33948726722241,41.427742172953785,39.692761707338285,38.10284293686049,36.633927923430896,35.267598160348,33.98960804001598,32.788810996882525,31.65637201349149
48.77588860983246,46.29643168532592,44.10316187375065,42.13707067335309,40.35412437502986,38.72124756693238,37.2134030631409,35.811465995895595,34.50067396874901,33.269495579653835,32.10880312096249
49.68793986585769,47.13292553172704,44.8755471552891,42.85392457758474,41.02201056410779,39.345309249146254,37.797772933092205,36.35954973011343,35.015346494354745,33.75323723306335,32.56379442956511
50.61213145461796,47.97970479885628,45.65674627897342,43.57838506343919,41.69648387203926,39.97507704809204,38.38707433077642,36.91187569964082,35.53364301360229,34.24004574131516,33.021349291461874
51.54863942797321,48.8369048078528,46.4468650946526,44.310535484602646,42.377609678298384,40.61060149351058,38.98134526036312,37.46847123709637,36.05558174924237,34.72993157970588,33.48147164518086
52.49764435143433,49.704664345362126,47.24601220482701,45.0504614247695,43.06545518646384,41.25193461300955,39.58062495802563,38.02936469059332,36.58118176498228,35.2229059260736,33.94416602433642
53.459331432884426,50.58312575780484,48.05429903618877,45.79825075289137,43.76008946711886,41.89912996533361,40.18495391763416,38.59458544348091,37.11046298057964,35.718980672284694,34.4094375663268
54.43389065481641,51.47243504800041,48.87183991280493,46.553993679589546,44.46158350157124,42.55224267419959,40.794373916822174,39.16416393431402,37.64344618705504,36.21816843575679,34.87729202100598
55.42151691019018,52.37274197421066,49.698752130985866,47.31778281475968,45.17001022641215,43.2113294627088,41.40892804343284,39.73813167705409,38.18015306202375,36.720482571016845,35.34773575932755
56.42241014201722,53.28420015167039,50.535156035884015,48.089713226398906,45.88544457893425,43.87644868834922,42.028660722353095,40.31652128150529,38.72060618514806,37.22593718129364,35.82077578195915
57.43677548678524,54.20696715667611,51.38117509987005,48.86988250068779,46.60796354343058,44.547660378601805,42.65361774274392,40.89936647399021,39.26482905371153,37.73454713014466,36.296419727866265
58.464823421840514,55.14120463330698,52.23693600273618,49.65839080336074,47.33764619839739,45.225026267165816,43.28384628567602,41.48670211827053,39.81284609831789,38.24632805311788,36.774675882864905
59.5067699168506,56.08707840285556,53.1025687137786,50.45534094240093,48.074573764665125,45.908609830819486,43.91939495218117,42.07856423671824,40.36468269871722,38.76129636944941,37.255553188142954
60.56283658947536,57.04475857604925,53.9782065758136,51.26083843209713,48.81882965448354,46.59847632693316,44.56031379173018,42.67499003174424,40.920365199763054,39.27946929379859,37.739061248750616
61.63325086537971,58.01441966814723,54.8639863911846,52.07499155850196,49.57049952158791,47.29469283165318,45.20665433114931,43.276017907491365,41.47992092750447,39.8008648480224,38.2252103420607
62.71824614272702,58.996240717001,55.760048509819526,52.897911446333,50.3296713122752,47.99732827877598,45.85846960398783,43.88168749179978,42.043378205417646,40.3255018729918,38.71401142619996
63.81806196129799,59.990405404170666,56.66653691940111,53.72971212736005,51.09643531751996,48.70645349933278,46.51581418035018,44.49203965845332,42.61076637078212,40.85340004045285,39.20547614845317
64.93294417638552,60.99710217919284,57.583599337715135,54.5705106103238,51.870884226161785,49.422141261906425,47.17874419720714,45.10711654971592,43.18211579120749,41.38457986493602,39.69961685364194
66.0631451376226,62.01652438710011,58.51138730724442,55.4204269524333,52.65311317919701,50.14446631370304,47.84731738920099,45.726961599168,43.75745788131653,41.91906271571754,40.19644659248068
67.20892387290621,63.04887039929609,59.45005629207934,56.27958433249161,53.44321982520944,50.87350542240227,48.52159311996092,46.35161955485329,44.33682511959177,42.45687082883701,40.69597912991258
68.37054627758697,64.09434374789416,60.39976577721853,57.14810912570102,54.24130437697585,51.60933741881092,49.20163241394523,46.98113650274722,44.92025106539235,42.99802731917606,41.198228953428654
69.54828530910095,65.15315326363259,61.36067937033638,58.02613098020159,55.04746966928409,52.352043240346056,49.887497988828144,47.61555989055853,45.50777037614923,43.54255619260292,41.703211281373484
70.74242118722698,66.22551321748288,62.33296490609699,58.91378289539871,55.86182121800277,53.10170597537467,50.5792542884497,48.254938551876656,46.09941882474672,44.09048235818867,42.2109420712414
71.95324160015996,67.311643466073,63.31679455309759,59.811201302137775,56.68446728044327,53.85841090843818,51.276967516347945,48.89932273067767,46.69523331709902,44.64183164050077,42.721438027967324
73.18104191659805,68.41176960105159,64.31234492352728,60.71852614478623,57.51551891705659,54.62224556639125,51.98070566989372,49.54876410620255,47.29525190993109,45.19663079198027,43.234716612216715
74.42612540404934,69.52612310252452,65.31979718563069,61.6359009652857,58.35509005450881,55.39329976548552,52.69053857504892,50.20331581822192,47.89951382877322,45.75490750540927,43.75079604867942
75.68880345357123,70.65494149669952,66.33933717906915,62.56347298923914,59.20329755018108,56.171665659430126,53.40653792177022,50.8630324927022,48.50805948617956,46.31669042647555,44.26969533437245
76.969395811164,71.79846851788024,67.37115553327574,63.50139321410055,60.060261258141466,56.95743778846189,54.12877730008082,51.52797026788839,49.12093050018097,46.882009166441705,44.79143424695709
78.2682308160486,72.95695427495615,68.41544778890399,64.44981649953715,60.926104096637765,57.7507131294596,54.85733223683387,52.19818682081993,49.73816971298337,47.45089431492641,45.31603335307585
79.58564564606665,74.1306554225401,69.47241452247367,65.40890166003642,61.800952117162296,58.55159114713775,55.592280233192,52.87374139429596,50.35982120992274,48.023377452805846,45.843514016715226
80.92198657045037,75.31983533691088,70.54226147432095,66.37881155983335,62.68493457514138,59.3601738463565,56.33370080284823,53.55469482430745,50.985930338688846,48.59949116524351,46.37389840760023
82.27760921021863,76.52476429692398,71.62519967996403,67.35971321023538,63.57818400230417,60.176565825585925,57.08167551101442,54.24110956795409,51.616543728829775,49.17926905485704,46.90720950962721
83.65287880646498,77.74571967005943,72.72144560499923,68.35177786942567,64.48083628078719,61.0008743315638,57.83628801420446,54.93304973186437,52.25170931155016,49.76274575503091,47.44347112934137
85.04817049681338,78.98298610378197,73.83122128364673,69.35518114482812,65.3930307190332,61.83320931518762,58.59762410083995,55.63058110113808,52.89147633981606,50.34995694338441,47.982707904465826
86.46386960032702,80.23685572239464,74.95475446106916,70.37010309812003,66.31491012954467,62.67368348868289,59.365771732707486,56.33377116883087,53.53589540878013,50.94093935540411,48.52494531248925
87.90037191116629,81.50762832957356,76.09227873959075,71.39672835298182,67.24662090855425,63.52241238409085,60.140821087297226,57.04268916600129,54.18501847654104,51.535730798250846,49.07020967931916
89.3580840013023,82.79561161677823,77.24403372894895,72.43524620567578,68.1883131176768,64.37951441312066,60.92286460105348,57.75740609234128,54.83889888525146,52.134370164751154,49.61852818800836
90.83742353260344,84.10112137773825,78.41026520071503,73.48585073854909,69.14014056760962,65.24511092841199,61.711997013569054,58.47799474741171,55.49759138258948,52.73689744758357,50.16992888756205
