D=1.0 (mm/w),D=1.5 (mm/w),D=2.0 (mm/w)
1.5145814067849666,1.110344598971695,1.0776554384978327
1.5152230641215187,1.1103187337842917,1.0776296011483775
1.5158675620079176,1.1102928734560855,1.0776037765677193
1.5165149206501682,1.1102670180249072,1.0775779647566461
1.5171651604252037,1.1102411675283976,1.0775521657159082
1.517818301882579,1.1102153220040114,1.0775263794462178
1.5184743657461854,1.1101894814890167,1.07750060594825
1.5191333729159808,1.1101636460204956,1.0774748452226426
1.519795344469742,1.1101378156353447,1.0774490972699962
1.5204603016648337,1.110111990370277,1.0774233620908744
1.5211282659399976,1.1100861702618212,1.0773976396858043
1.521799258917162,1.1100603553463233,1.077371930055276
1.5224733024032704,1.1100345456599467,1.0773462331997434
1.523150418392129,1.1100087412386737,1.0773205491196238
1.5238306290662769,1.109982942118305,1.0772948778152984
1.5245139567988748,1.1099571483344617,1.0772692192871123
1.525200424155615,1.109931359922585,1.077243573535375
1.5258900538966522,1.1099055769179378,1.0772179405603597
1.526582868978556,1.109879799355604,1.0771923203623048
1.5272788925562832,1.1098540272704909,1.0771667129414126
1.5279781479851744,1.1098282606973284,1.0771411182978505
1.5286806588229698,1.1098024996706708,1.0771155364317506
1.529386448831848,1.1097767442248967,1.0770899673432102
1.530095541980488,1.10975099439421,1.0770644110322916
1.5308079624461524,1.109725250212641,1.0770388674990223
1.531523734616794,1.1096995117140456,1.0770133367433956
1.532242883093186,1.1096737789321078,1.0769878187653703
1.5329654326910749,1.1096480519003395,1.076962313564871
1.5336914084433555,1.109622330652081,1.0769368211417878
1.5344208356022744,1.1095966152205017,1.0769113414959774
1.5351537396416512,1.1095709056386014,1.0768858746272627
1.535890146259129,1.1095452019392102,1.0768604205354326
1.536630081378447,1.1095195041549897,1.0768349792202425
1.5373735711517391,1.109493812318433,1.0768095506814148
1.5381206419618574,1.1094681264618662,1.0767841349186384
1.538871320424719,1.1094424466174484,1.0767587319315692
1.539625633391683,1.1094167728171724,1.07673334171983
1.5403836079519482,1.109391105092866,1.076707964283011
1.541145271434981,1.1093654434761917,1.07668259962067
1.5419106514129677,1.1093397879986475,1.0766572477323315
1.5426797757032928,1.1093141386915688,1.0766319086174883
1.543452672371048,1.1092884955861273,1.0766065822756008
1.5442293697315634,1.1092628587133324,1.0765812687060974
1.54500989635297,1.1092372281040324,1.0765559679083745
1.5457942810587884,1.109211603788914,1.0765306798817964
1.5465825529305466,1.1091859857985036,1.076505404625696
1.5473747413104246,1.1091603741631682,1.0764801421393748
1.5481708758039296,1.109134768913115,1.0764548924221025
1.5489709862825984,1.1091091700783933,1.0764296554731179
1.5497751028867304,1.109083577688894,1.0764044312916283
1.5505832560281492,1.109057991774351,1.0763792198768105
1.551395476392995,1.1090324123643416,1.07635402122781
1.5522117949445449,1.1090068394882864,1.0763288353437417
1.5530322429260677,1.1089812731754511,1.0763036622236901
1.5538568518637044,1.1089557134549466,1.0762785018667091
1.5546856535693836,1.108930160355729,1.0762533542718222
1.5555186801437662,1.1089046139066017,1.0762282194380228
1.556355963979222,1.108879074136214,1.0762030973642742
1.5571975377628386,1.108853541073063,1.0761779880495097
1.5580434344794627,1.1088280147454954,1.076152891492633
1.558893687414772,1.1088024951817044,1.0761278076925183
1.5597483301583823,1.108776982409734,1.0761027366480096
1.5606073966069856,1.1087514764574775,1.076077678357922
1.5614709209675228,1.1087259773526796,1.0760526328210414
1.56233893776039,1.108700485122935,1.0760276000361242
1.5632114818226772,1.1086749997956908,1.076002580001898
1.5640885883114437,1.1086495213982464,1.0759775727170615
1.5649702927070246,1.1086240499577538,1.0759525781802846
1.5658566308163766,1.1085985855012186,1.0759275963902084
1.566747638776454,1.1085731280555005,1.075902627345446
1.567643353057624,1.1085476776473138,1.0758776710445817
1.5685438104671146,1.108522234303228,1.0758527274861713
1.5694490481525007,1.108496798049668,1.0758277966687433
1.5703591036052258,1.1084713689129158,1.0758028785907974
1.5712740146641588,1.1084459469191092,1.0757779732508057
1.5721938195191898,1.1084205320942448,1.0757530806472124
1.5731185567148604,1.108395124464176,1.0757282007784346
1.5740482651540344,1.1083697240546158,1.0757033336428612
1.5749829841016028,1.1083443308911356,1.075678479238854
1.575922753188229,1.108318944999167,1.0756536375647479
1.576867612414131,1.1082935664040017,1.07562880861885
1.5778176021529025,1.108268195130792,1.0756039923994407
1.5787727631553716,1.108242831204552,1.0755791889047737
1.5797331365535,1.1082174746501576,1.0755543981330753
1.5806987638643195,1.108192125492347,1.075529620082546
1.5816696869939093,1.1081667837557214,1.0755048547513588
1.582645948241412,1.108141449464746,1.0754801021376612
1.583627590303089,1.1081161226437497,1.0754553622395737
1.5846146562764178,1.1080908033169263,1.0754306350551912
1.5856071896642272,1.1080654915083348,1.0754059205825819
1.5866052343788737,1.1080401872418997,1.0753812188197884
1.5876088347464596,1.1080148905414116,1.0753565297648275
1.5886180355110908,1.1079896014305288,1.0753318534156904
1.589632881839175,1.1079643199327762,1.0753071897703421
1.5906534193237625,1.1079390460715466,1.0752825388267229
1.591679693988927,1.107913779870101,1.0752579005827472
1.5927117522941905,1.1078885213515708,1.0752332750363043
1.5937496411389835,1.1078632705389546,1.0752086621852583
1.5947934078671562,1.1078380274551227,1.0751840620274487
1.5958431002715223,1.107812792122815,1.0751594745606892
1.596898766598451,1.107787564564643,1.0751348997827694
1.5979604555524982,1.1077623448030889,1.0751103376914544
1.5990282163010805,1.1077371328605077,1.075085788284484
1.6001020984791905,1.107711928759127,1.075061251559574
1.6011821521941567,1.107686732521047,1.075036727514416
1.6022684280304422,1.107661544168242,1.0750122161466766
1.603360977054488,1.1076363637225597,1.0749877174539992
1.604459850819597,1.107611191205723,1.0749632314340027
1.6055651013708625,1.1075860266393296,1.0749387580842822
1.6066767812501352,1.107560870044853,1.0749142974024088
1.6077949435010352,1.1075357214436423,1.0748898493859305
1.6089196416740053,1.1075105808569246,1.0748654140323708
1.610050929831404,1.107485448305802,1.0748409913392307
1.6111888625526445,1.107460323811256,1.0748165813039872
1.6123334949393693,1.1074352073941456,1.0747921839240941
1.6134848826206725,1.1074100990752078,1.0747677991969824
1.614643081758358,1.1073849988750597,1.0747434271200598
1.615808149052241,1.1073599068141968,1.074719067690711
1.6169801417454894,1.107334822912996,1.074694720906298
1.6181591176300063,1.107309747191714,1.0746703867641603
1.6193451350518513,1.107284679670488,1.0746460652616143
1.6205382529167005,1.107259620369338,1.0746217563959544
1.6217385306953485,1.1072345693081649,1.0745974601644521
1.6229460284292456,1.107209526506752,1.074573176564357
1.6241608067360764,1.1071844919847669,1.074548905592896
1.625382926815373,1.1071594657617592,1.074524647247275
1.6266124504541666,1.107134447857163,1.0745004015246764
1.6278494400326762,1.1071094382902966,1.074476168422262
1.6290939585300317,1.1070844370803632,1.0744519479371708
1.6303460695300318,1.1070594442464514,1.074427740066521
1.631605837226939,1.1070344598075352,1.0744035448074087
1.6328733264313036,1.107009483782475,1.0743793621569087
1.634148602575823,1.106984516190019,1.0743551921120742
1.635431731721233,1.1069595570488002,1.0743310346699375
1.6367227805622282,1.106934606377341,1.0743068898275094
1.638021816433412,1.1069096641940523,1.07428275758178
1.6393289073152764,1.1068847305172318,1.0742586379297177
1.6406441218402077,1.1068598053650671,1.0742345308682708
1.6419675292985192,1.1068348887556356,1.0742104363943665
1.6432991996445072,1.106809980706904,1.0741863545049113
1.6446392035025326,1.1067850812367297,1.074162285196791
1.6459876121731212,1.1067601903628606,1.074138228466871
1.647344497639087,1.106735308102936,1.0741141843119968
1.648709932571673,1.1067104344744867,1.0740901527289928
1.6500839903367075,1.1066855694949362,1.0740661337146638
1.6514667450007794,1.1066607131816,1.074042127265794
1.6528582713374207,1.1066358655516868,1.0740181333791483
1.6542586448333056,1.1066110266222988,1.073994152051471
1.6556679416944555,1.1065861964104322,1.073970183279487
1.6570862388524528,1.1065613749329772,1.0739462270599012
1.6585136139706549,1.106536562206719,1.073922283389399
1.6599501454504162,1.106511758248338,1.0738983522646466
1.6613959124373052,1.10648696307441,1.0738744336822903
1.6628509948273191,1.106462176701407,1.0738505276389572
1.6643154732730934,1.1064373991456975,1.073826634131255
1.6657894291901003,1.106412630423547,1.0738027531557728
1.6672729447628378,1.1063878705511183,1.0737788847090801
1.6687661029510006,1.106363119544472,1.0737550287877278
1.6702689874956334,1.1063383774195663,1.0737311853882474
1.6717816829252616,1.1063136441922592,1.0737073545071523
1.6733042745619968,1.1062889198783064,1.0736835361409365
1.6748368485276102,1.1062642044933635,1.073659730286076
1.6763794917495731,1.106239498052987,1.0736359369390278
1.6779322919670612,1.106214800572632,1.073612156096231
1.6794953377369108,1.1061901120676552,1.073588387754106
1.681068718439534,1.106165432553314,1.0735646319090548
1.6826525242847763,1.106140762044768,1.0735408885574618
1.6842468463177225,1.106116100557078,1.073517157695693
1.6858517764244323,1.106091448105207,1.0734934393200963
1.687467407337618,1.106066804704022,1.073469733427002
1.6890938326422396,1.1060421703682912,1.0734460400127224
1.690731146781025,1.106017545112688,1.073422359073552
1.6923794450599052,1.1059929289517885,1.0733986906057682
1.694038823653352,1.105968321900074,1.0733750346056303
1.6957093796096223,1.1059437239719303,1.0733513910693804
1.697391210855895,1.1059191351816482,1.073327759993243
1.699084416203292,1.105894555543424,1.0733041413734257
1.7007890953517806,1.1058699850713596,1.0732805352061185
1.702505348894947,1.105845423779464,1.0732569414874948
1.7042332783246323,1.1058208716816522,1.0732333602137105
1.7059729860354214,1.1057963287917467,1.0732097913809047
1.70772457532898,1.1057717951234771,1.0731862349851997
1.7094881504182258,1.1057472706904816,1.0731626910227012
1.711263816431326,1.1057227555063056,1.073139159489498
1.7130516794155115,1.1056982495844037,1.0731156403816622
1.7148518463406996,1.1056737529381395,1.0730921336952497
1.7166644251029055,1.105649265580786,1.0730686394262996
1.718489524527444,1.1056247875255256,1.073045157570835
1.7203272543718993,1.1056003187854515,1.0730216881248626
1.7221777253288553,1.105575859373567,1.0729982310843726
1.7240410490283744,1.1055514093027865,1.0729747864453396
1.725917338040208,1.1055269685859348,1.0729513542037221
1.7278067058757285,1.10550253723575,1.0729279343554623
1.7297092669895655,1.1054781152648807,1.0729045268964867
1.7316251367809363,1.1054537026858888,1.0728811318227063
1.7335544315946494,1.1054292995112485,1.072857749130016
1.735497268721767,1.105404905753347,1.072834378814295
1.7374537663999132,1.1053805214244856,1.072811020871408
1.7394240438132087,1.105356146536879,1.0727876752972025
1.7414082210918094,1.1053317811026562,1.0727643420875121
1.7434064193110383,1.1053074251338606,1.0727410212381545
1.745418760490087,1.105283078642451,1.0727177127449323
1.747445367590267,1.105258741640301,1.0726944166036327
1.7494863645127907,1.1052344141392,1.0726711328100282
1.7515418760960608,1.1052100961508535,1.072647861359876
1.753612028112446,1.1051857876868836,1.0726246022489185
1.7556969472645187,1.1051614887588284,1.0726013554728835
1.7577967611807312,1.1051371993781436,1.0725781210274834
1.7599115984105074,1.1051129195562024,1.0725548989084166
1.7620415884187206,1.1050886493042955,1.0725316891113668
1.764186861579534,1.1050643886336318,1.0725084916320027
1.766347549169574,1.1050401375553387,1.0724853064659787
1.7685237833604088,1.1050158960804624,1.0724621336089353
1.7707156972103022,1.104991664219968,1.0724389730564983
1.7729234246552106,1.1049674419847404,1.0724158248042792
1.775147100498993,1.1049432293855843,1.0723926888478756
1.7773868604027998,1.104919026433225,1.0723695651828709
1.7796428408736067,1.104894833138307,1.0723464538048342
1.7819151792518562,1.1048706495113974,1.0723233547093212
1.7842040136981734,1.104846475562983,1.0723002678918734
1.7865094831791135,1.104822311303473,1.0722771933480184
1.7888317274519057,1.104798156743198,1.0722541310732707
1.791170887048149,1.104774011892411,1.0722310810631304
1.7935271032564213,1.1047498767612878,1.0722080433130845
1.7959005181037522,1.104725751359927,1.0721850178186063
1.7982912743359214,1.104701635698349,1.0721620045751559
1.8006995153965293,1.1046775297865,1.0721390035781797
1.8031253854047948,1.1046534336342488,1.0721160148231113
1.8055690291320288,1.1046293472513882,1.0720930383053704
1.808030591976732,1.104605270647636,1.0720700740203644
1.810510219938258,1.1045812038326344,1.0720471219634868
1.813008059589,1.104557146815951,1.0720241821301189
1.8155242580450228,1.1045330996070788,1.0720012545156283
1.8180589629351005,1.1045090622154368,1.0719783391153703
1.820612322368084,1.1044850346503696,1.071955435924687
1.8231844848985408,1.1044610169211486,1.071932544938908
1.8257755994906064,1.104437009036972,1.0719096661533507
1.828385815479962,1.1044130110069643,1.071886799563319
1.8310152825338888,1.1043890228401785,1.071863945164105
1.8336641506093176,1.1043650445455944,1.0718411029509878
1.836332569908788,1.10434107613212,1.0718182729192347
1.8390206908342608,1.1043171176085915,1.0717954550641002
1.8417286639386865,1.1042931689837747,1.0717726493808268
1.8444566398752569,1.1042692302663626,1.071749855864645
1.847204769344246,1.104245301464979,1.0717270745107728
1.849973203037364,1.1042213825881753,1.0717043053144162
1.852762091579518,1.104197473644435,1.0716815482707696
1.855571585467906,1.1041735746421704,1.0716588033750152
1.858401835008324,1.1041496855897244,1.0716360706223234
1.861252990248608,1.1041258064953705,1.0716133500078526
1.8641252009090905,1.1041019373673138,1.07159064152675
1.867018616309985,1.10407807821369,1.0715679451741509
1.8699333852955653,1.104054229042567,1.0715452609451788
1.872869656155052,1.1040303898619444,1.0715225888349458
1.875827576540068,1.1040065606797538,1.0714999288385527
1.878807293378563,1.1039827415038597,1.0714772809510889
1.8818089527850697,1.103958932342059,1.0714546451676323
1.884832699967176,1.1039351332020824,1.0714320214832498
1.8878786791280715,1.103911344091593,1.0714094098929967
1.890947033365048,1.1038875650181883,1.0713868103919175
1.894037904563807,1.1038637959893998,1.0713642229750457
1.8971514332884327,1.1038400370126924,1.0713416476374034
1.9002877586668965,1.1038162880954665,1.0713190843740021
1.9034470182719223,1.1037925492450569,1.0712965331798423
1.9066293479970853,1.1037688204687337,1.0712739940499136
1.9098348819279665,1.1037451017737017,1.071251466979195
1.9130637522082072,1.1037213931671024,1.0712289519626546
1.916316088900306,1.1036976946560126,1.07120644899525
1.919592019840976,1.1036740062474455,1.0711839580719282
1.9228916704908936,1.1036503279483507,1.0711614791876258
1.9262151637786664,1.1036266597656148,1.0711390123372688
1.929562619938824,1.1036030017060614,1.0711165575157728
1.932934156343656,1.103579353776451,1.071094114718043
1.936329887328704,1.103555715983483,1.0710716839389747
1.9397499240117069,1.103532088333793,1.0710492651734524
1.943194374104803,1.103508470833955,1.0710268584163511
1.946663341719788,1.1034848634904837,1.0710044636625353
1.9501569271662107,1.1034612663098289,1.0709820809068595
1.9536752267421111,1.1034376792983824,1.0709597101441681
1.95721833251716,1.1034141024624735,1.0709373513692961
1.960786332108003,1.1033905358083722,1.0709150045770681
1.964379308445571,1.1033669793422871,1.070892669762299
1.9679973395341304,1.1033434330703675,1.070870346919794
1.9716404982018456,1.1033198969987028,1.0708480360443489
1.975308851842613,1.1032963711333232,1.0708257371307495
1.9790024621489284,1.1032728554801996,1.0708034501737722
1.982721384835552,1.1032493500452438,1.070781175168184
1.986465669353713,1.1032258548343092,1.070758912108742
1.990235358595624,1.1032023698531908,1.0707366609901945
1.9940304885890303,1.1031788951076251,1.0707144218072802
1.997851088181575,1.1031554306032911,1.070692194554728
2.001697178714688,1.1031319763458105,1.0706699792272587
2.005568773686774,1.103108532340746,1.0706477758195827
2.009465878405431,1.1030850985936058,1.070625584326402
2.0133884896284364,1.103061675109839,1.0706034047424098
2.0173365951932545,1.1030382618948391,1.0705812370622894
2.0213101736348023,1.103014858953943,1.0705590812807158
2.0253091937912204,1.1029914662924316,1.070536937392355
2.0293336143973937,1.1029680839155298,1.070514805391864
2.0333833836659694,1.1029447118284068,1.0704926852738912
2.0374584388556283,1.102921350036177,1.0704705770330762
2.041558705826358,1.102897998543899,1.0704484806640497
2.0456840985814946,1.1028746573565766,1.0704263961614342
2.049834518796293,1.1028513264791595,1.0704043235198433
2.0540098553328034,1.1028280059165432,1.0703822627338822
2.058209983740827,1.1028046956735675,1.0703602137981474
2.062434765744749,1.10278139575502,1.0703381767072273
2.0666840487160383,1.102758106165634,1.070316151455702
2.07095766513123,1.102734826910089,1.070294138038143
2.0752554320152106,1.102711557993012,1.0702721364491137
2.079577150369643,1.1026882994189766,1.0702501466831693
2.083922604586385,1.102665051192504,1.070228168734857
2.0882915618457703,1.1026418133180629,1.0702062025987154
2.092683771499636,1.1026185858000688,1.0701842482692754
2.097098964439014,1.1025953686428869,1.07016230574106
2.1015368524464173,1.1025721618508295,1.0701403750085843
2.105997127532666,1.1025489654281575,1.070118456066355
2.1104794612582563,1.102525779379081,1.0700965489088714
2.114983504039268,1.1025026037077583,1.070074653530625
2.119508884437871,1.1024794384182972,1.0700527699260993
2.1240552084374937,1.102456283514755,1.0700308980897706
2.128622058702783,1.1024331390011386,1.070009038016107
2.133208993824504,1.1024100048814045,1.069987189699569
2.137815547549577,1.1023868811594597,1.06996535313461
2.1424412279964966,1.1023637678391605,1.069943528315676
2.147085516856427,1.102340664924315,1.069921715237205
2.15174786858031,1.1023175724186811,1.0698999138936278
2.156427709552391,1.1022944903259686,1.069878124279368
2.161124437250615,1.1022714186498372,1.069856346388842
2.1658374193944154,1.1022483573938993,1.0698345802164584
2.170565993080481,1.1022253065617178,1.0698128257566193
2.175309463907151,1.1022022661568085,1.0697910830037192
2.180067105088176,1.102179236182638,1.0697693519521456
2.184838156556644,1.1021562166426264,1.0697476325962791
2.1896218240599605,1.1021332075401458,1.0697259249304931
2.1944172782468687,1.1021102088785208,1.069704228949154
2.1992236537475582,1.1020872206610297,1.0696825446466214
2.204040048248037,1.1020642428909024,1.069660872017248
2.208865521560021,1.1020412755713238,1.0696392110553798
2.2136990946877027,1.1020183187054315,1.069617561755356
2.218539748892878,1.1019953722963174,1.069595924111509
2.223386424760009,1.101972436347027,1.0695742981181642
2.2282380212629267,1.101949510860559,1.069552683769641
2.233093394835002,1.1019265958398687,1.0695310810602519
2.2379513584447266,1.1019036912878648,1.0695094899843025
2.24281068067879,1.1018807972074105,1.0694879105360926
2.2476700848348647,1.1018579136013245,1.0694663427099151
2.2525282480264424,1.101835040472381,1.0694447865000567
2.2573838003022337,1.1018121778233083,1.0694232419007976
2.262235323782751,1.1017893256567928,1.0694017089064118
2.26708135181687,1.1017664839754742,1.0693801875111668
2.2719203681613087,1.1017436527819495,1.0693586777093242
2.276750806186109,1.1017208320787724,1.0693371794951392
2.281571048109372,1.1016980218684518,1.0693156928628607
2.286379424264649,1.101675222153454,1.069294217806732
2.2911742124045493,1.101652432936202,1.06927275432099
2.295953637044278,1.1016296542190762,1.0692513023998655
2.300715868848988,1.1016068860044137,1.0692298620375837
2.3054590240689663,1.1015841282945091,1.0692084332283638
2.310181164026861,1.1015613810916152,1.0691870159664187
2.3148802946612568,1.101538644397942,1.069165610245956
2.319554366131107,1.1015159182156578,1.069144216061177
2.32420127248564,1.101493202546889,1.069122833406278
2.3288188514045025,1.101470497393721,1.0691014622754487
2.333404884013027,1.1014478027581969,1.0690801026628738
2.337957094777648,1.1014251186423192,1.0690587545627321
2.342473151486572,1.101402445048049,1.0690374179691968
2.34695066532094,1.1013797819773072,1.0690160928764358
2.351387191021779,1.1013571294319735,1.0689947792786114
2.35578022715812,1.1013344874138873,1.0689734771698802
2.360127216501732,1.101311855924848,1.0689521865443936
2.364425546513934,1.1012892349666146,1.0689309073962978
2.3686725499499794,1.1012666245409062,1.0689096397197333
2.372865505586512,1.1012440246494026,1.0688883835088356
2.377001639077546,1.1012214352937435,1.0688671387577349
2.381078123944399,1.1011988564755304,1.068845905460556
2.3850920827049102,1.101176288196324,1.0688246836114186
2.389040588147177,1.1011537304576475,1.0688034732044376
2.392920664752914,1.1011311832609845,1.0687822742337225
2.396729290275368,1.1011086466077802,1.0687610866933777
2.400463397476507,1.1010861204994418,1.0687399105775028
2.404119876028,1.1010636049373377,1.0687187458801926
2.407695574580188,1.1010410999227984,1.0686975925955362
2.411187303002971,1.1010186054571167,1.0686764507176187
2.4145918348021627,1.1009961215415476,1.06865532024052
2.4179059097144826,1.1009736481773085,1.068634201158315
2.4211262364839192,1.1009511853655796,1.0686130934650742
2.4242494958217184,1.1009287331075035,1.068591997154863
2.4272723435517376,1.100906291404187,1.0685709122217424
2.4301914139423366,1.1008838602566984,1.0685498386597687
2.433003323225379,1.1008614396660703,1.0685287764629934
2.4357046733022614,1.100839029633299,1.0685077256254636
2.4382920556361967,1.100816630159344,1.0684866861412217
2.440762055329259,1.1007942412451293,1.068465658004306
2.443111255381905,1.100771862891542,1.0684446412087496
2.4453362411318995,1.100749495099434,1.068423635748582
2.4474336048687104,1.100727137869622,1.0684026416178276
2.449399950618574,1.1007047912028862,1.068381658810507
2.451231899094524,1.1006824550999723,1.0683606873206362
2.4529260928047307,1.1006601295615908,1.0683397271422268
2.4544792013115773,1.1006378145884168,1.0683187782692865
2.455887926632882,1.100615510181091,1.0682978406958186
2.4571490087757444,1.1005932163402197,1.0682769144158222
2.4582592313924634,1.100570933066374,1.0682559994232923
2.4592154275470164,1.1005486603600914,1.06823509571222
2.4600144855795847,1.100526398221875,1.068214203276592
2.460653355055657,1.100504146652194,1.0681933221103914
2.4611290527852843,1.1004819056514836,1.0681724522075968
2.4614386688971326,1.100459675220146,1.0681515935621833
2.461579372951112,1.1004374553585488,1.0681307461681218
2.4615484200724818,1.1004152460670271,1.0681099100193794
2.4613431570895785,1.1003930473458832,1.0680890851099194
2.460961028656524,1.1003708591953851,1.068068271433701
2.4603995833416543,1.1003486816157693,1.0680474689846804
2.4596564796617764,1.1003265146072383,1.0680266777568093
2.4587294920418445,1.100304358169964,1.0680058977440356
2.4576165166792427,1.1002822123040834,1.0679851289403044
2.4563155772915053,1.1002600770097035,1.0679643713395564
2.4548248307260803,1.100237952286898,1.0679436249357288
2.4531425724106253,1.100215838135709,1.0679228897227555
2.451267241622301,1.100193734556147,1.0679021656945666
2.4491974265546443,1.1001716415481908,1.0678814528450888
2.4469318691608186,1.1001495591117876,1.0678607511682456
2.4444694697523923,1.1001274872468536,1.0678400606579566
2.4418092913332723,1.1001054259532737,1.0678193813081382
2.438950563649016,1.1000833752309016,1.0677987131127036
2.435892686932466,1.1000613350795605,1.0677780560655623
2.4326352353275107,1.1000393054990425,1.0677574101606209
2.429177959973737,1.1000172864891098,1.0677367753917824
2.425520791735832,1.0999952780494937,1.0677161517529468
2.421663843562791,1.099973280179895,1.0676955392380107
2.417607412463309,1.099951292879985,1.0676749378408679
2.4133519810851283,1.099929316149405,1.0676543475554083
2.408898218887629,1.099907349987766,1.0676337683755197
2.404246982898536,1.0998853943946498,1.067613200295086
2.399399318047274,1.0998634493696084,1.0675926433079885
2.394356457069241,1.0998415149121643,1.0675720974081055
2.389119819977025,1.0998195910218118,1.067551562589312
2.383691013096445,1.0997976776980145,1.0675310388454802
2.378071827667115,1.099775774940208,1.0675105261704796
2.3722642380091097,1.099753882747799,1.0674900245581767
2.366270399259188,1.0997320011201657,1.0674695340024347
2.360092644681873,1.0997101300566572,1.067449054497115
2.353733482562538,1.0996882695565946,1.067428586036075
2.3471955926914405,1.099666419619271,1.0674081286131702
2.3404818224494246,1.0996445802439507,1.067387682222253
2.3335951825076693,1.0996227514298709,1.0673672468571733
2.326538842155528,1.0996009331762402,1.0673468225117781
2.3193161242720146,1.09957912548224,1.0673264091799122
2.311930499957972,1.099557328347024,1.067306006855417
2.304385582847279,1.099535541769718,1.0672856155321322
2.2966851231167227,1.0995137657494216,1.0672652352038945
2.2888330012152807,1.0994920002852062,1.067244865864538
2.280833221334542,1.0994702453761167,1.0672245075078945
2.272689904642905,1.099448501021171,1.0672041601277935
2.264407282306907,1.0994267672193605,1.0671838237180618
2.255989688323662,1.0994050439696492,1.0671634982725235
2.24744155218886,1.0993833312709758,1.0671431837850012
2.2387673914251045,1.0993616291222517,1.0671228802493145
2.2299718039955887,1.0993399375223625,1.0671025876592808
2.221059460628147,1.0993182564701671,1.0670823060087153
2.212035097074685,1.0992965859645,1.067062035291431
2.2029035063307707,1.099274926004168,1.0670417755012385
2.193669530839872,1.0992532765879537,1.0670215266319463
2.1843380547062714,1.0992316377146123,1.0670012886773608
2.174913995940159,1.0992100093828756,1.0669810616312863
2.1654022987577326,1.099188391591449,1.0669608454875246
2.155807925958395,1.0991667843390132,1.0669406402398758
2.146135851400282,1.099145187624223,1.066920445882138
2.1363910525944423,1.0991236014457093,1.066900262408107
2.126578503436977,1.0991020258020774,1.0668800898115767
2.116703167097388,1.0990804606919082,1.0668599280863391
2.1067699890802656,1.099058906113758,1.0668397772261844
2.0967838904762583,1.099037362066159,1.0668196372249004
2.086749761417088,1.0990158285476186,1.0667995080762733
2.076672454748106,1.09899430555662,1.0667793897740876
2.0665567799306435,1.0989727930916229,1.0667592823121257
2.0564074971851296,1.0989512911510626,1.0667391856841684
2.046229311884676,1.0989297997333505,1.0667190998839944
2.0360268692075443,1.0989083188368745,1.0666990249053812
2.02580474905566,1.098886848459999,1.0666789607421039
2.0155674612450696,1.0988653886010646,1.0666589073879362
2.005319440973035,1.098843939258389,1.0666388648366505
1.99506504456524,1.0988225004302663,1.066618833082017
1.9848085455054407,1.0988010721149677,1.0665988121178045
1.9745541307487724,1.098779654310741,1.06657880193778
1.964305897318812,1.098758247015812,1.0665588025357093
1.954067849187532,1.0987368502283827,1.0665388139053567
1.943843894436237,1.0987154639466334,1.0665188360404843
1.933637842694692,1.0986940881687213,1.0664988689348534
1.9234534028547627,1.0986727228927813,1.0664789125822236
1.913294181054107,1.098651368116926,1.066458966976353
1.9031636789246584,1.0986300238392457,1.0664390321109982
1.893065292100009,1.0986086900578091,1.0664191079799148
1.883002308975129,1.0985873667706627,1.0663991945768565
1.8729779097113124,1.0985660539758308,1.0663792918955761
1.8629951654787205,1.0985447516713165,1.066359399929825
1.8530570379284603,1.098523459855101,1.0663395186733533
1.843166378885728,1.098502178525144,1.0663196481199093
1.8333259302552265,1.0984809076793842,1.0662997882632408
1.823538324129788,1.0984596473157384,1.066279939097094
1.8138060830929044,1.0984383974321028,1.0662601006152144
1.8041316207057023,1.098417158026352,1.0662402728113454
1.7945172421687672,1.09839592909634,1.06622045567923
1.7849651451491575,1.0983747106399002,1.0662006492126102
1.7754774207629054,1.0983535026548443,1.066180853405226
1.7660560547033213,1.098332305138965,1.0661610682508171
1.7567029285054565,1.098311118090033,1.066141293743122
1.7474198209371734,1.098289941505799,1.0661215298758784
1.7382084095073846,1.0982687753839937,1.0661017766428222
1.729070272082171,1.098247619722327,1.066082034037689
1.7200068885996682,1.0982264745184898,1.0660623020542137
1.7110196428748108,1.098205339770152,1.0660425806861293
1.7021098244852446,1.098184215474964,1.0660228699271688
1.6932786307299672,1.0981631016305566,1.0660031697710637
1.6845271686525145,1.0981419982345406,1.065983480211545
1.675856457120783,1.0981209052845071,1.065963801242343
1.667267428955879,1.0980998227780283,1.0659441328571866
1.6587609331026674,1.098078750712657,1.0659244750498045
1.6503377368350116,1.098057689085926,1.0659048278139243
1.6419985279890128,1.0980366378953494,1.0658851911432727
1.6337439172178594,1.098015597138423,1.0658655650315763
1.625574440262231,1.0979945668126216,1.0658459494725603
1.6174905602305196,1.0979735469154035,1.0658263444599496
1.6094926698834473,1.0979525374442074,1.0658067499874684
1.601581093917981,1.0979315383964527,1.0657871660488403
1.5937560912457636,1.0979105497695407,1.065767592637788
1.5860178572615835,1.0978895715608543,1.065748029748034
1.5783665260977222,1.0978686037677583,1.0657284773732998
1.570802172860302,1.097847646387599,1.0657089355073068
1.563324815844069,1.097826699417704,1.0656894041437757
1.5559344187223128,1.0978057628553834,1.0656698832764264
1.548630892708908,1.0977848366979297,1.0656503728989788
1.541414098689731,1.0977639209426169,1.065630873005152
1.5342838493209576,1.0977430155867014,1.0656113835886647
1.527239911092002,1.097722120627422,1.0655919046432354
