H_i=0.0,H_i=10.0,H_i=50.0,H_i=100.0,H_i=1000.0
2.035566958361652,2.0640372690933058,2.18007852569056,2.330055395277441,6.085162405820725
2.0555468645535977,2.085560200079128,2.207999742928996,2.366493621087394,6.391670187041735
2.0748884747987,2.106481274354148,2.2354815338547267,2.402734226250943,6.711711624129282
2.093610468421371,2.126818461142409,2.2625397111742247,2.43879197520864,7.045710372082726
2.111730960810535,2.14658914918167,2.289189439865269,2.47468090311044,7.394077197197889
2.129267530093636,2.165810175113058,2.315445271300004,2.5104143543683226,7.757205147722088
2.146237241945381,2.184497849933381,2.341321175151301,2.546005018615577,8.135463863479348
2.162656672696156,2.20266798367816,2.366830569263956,2.5814649642704333,8.529192876720058
2.178541930887856,2.220335908486001,2.3919863476540253,2.61680566988212,8.938693727371817
2.1939086774096808,2.2375165001796216,2.4168009067835143,2.6520380534200565,9.364220680514217
2.208772144333067,2.254224198485306,2.4412861702434143,2.687172499651437,9.805969790904353
2.2231471525531417,2.270473026000602,2.46545361196544,2.7222188857386693,10.264066007128891
2.2370481283335657,2.286276606009455,2.489314278071616,2.7571866051758254,10.738547944583487
2.250489118842368,2.301648179234582,2.512878807460874,2.7920845901721734,11.229349879874531
2.263483806758086,2.3166006196084616,2.536157451222867,2.826921332580953,11.736280427127593
2.2760455240181643,2.331146449136872,2.559160090961263,2.8617049034625617,12.258997246786727
2.2881872647749755,2.345297851922205,2.581896256101593,2.896442971363232,12.796977007807365
2.299921697618943,2.359066687407809,2.6043751402523148,2.931142819382901,13.349479673523904
2.3112611771229656,2.372464502899245,2.6266056166819483,2.965811361099313,13.915506010500458
2.32221775475761,2.385502545413519,2.6485962529699463,3.000455155409277,14.493747032182718
2.3328031892222696,2.3981917729030187,2.670355324884218,3.035080420342412,15.082523894619209
2.343028956233664,2.410542864896963,2.691890829533971,3.0696930458976146,15.679716578692215
2.3529062578095723,2.4225662325996526,2.713210497842664,3.104298605947753,16.282679555898472
2.3624460310825985,2.434272028481613,2.7343218063823373,3.1389023692537195,16.88814259965555
2.371658956675889,2.4456701553968223,2.755231988607404,3.173509309624976,17.49209506334144
2.3805554666702164,2.456770275256608,2.7759480455230388,3.2081241152599387,18.08965244311231
2.3891457521894672,2.4675818172884054,2.7964767558206742,3.242751197296066,18.674905093802614
2.397439770629489,2.4781139859054058,2.816824685510637,3.2773946975962285,19.240750883237794
2.4054472525533126,2.488375768211151,2.8369981970797573,3.3120584957948616,19.778716789581132
