D=0.0 mm/w,D=0.25 mm/w,D=0.5 mm/w,D=0.75 mm/w,D=1.0 mm/w
88.09705488382073,87.44804527206674,84.47569063130075,79.91526947497516,75.26677291640262
87.99862809938583,87.3210039760663,84.22331943715231,79.49513333706979,74.7103125396997
87.89890306906341,87.19145178237603,83.96373672076163,79.06350028237912,74.1413126181143
87.79785159461072,87.05931285087016,83.69674101427216,78.62021961934353,73.55984855367926
87.69544478932869,86.92450904824672,83.42212944009418,78.1651548193197,72.96602395796074
87.59165306024374,86.78695989910983,83.1396981072572,77.69818480055586,72.35997136997975
87.48644608995468,86.64658253841323,82.84924254566516,77.21920521820073,71.74185283465698
87.37979281815011,86.50329166554663,82.55055817977586,76.72812975047985,71.1118603307938
87.27166142280305,86.35699950036833,82.24344084309,76.22489137035832,70.47021603894225
87.16201930105149,86.2076157415102,81.92768733465991,75.70944359128636,69.81717244105792
87.05083304977468,86.05504752730529,81.60309601861171,75.18176167501863,69.15301224554297
86.9380684458773,85.89919939971327,81.26946746741307,74.64184378903059,68.47804813314279
86.8236904262954,85.73997327164497,80.92660514931046,74.08971210074705,67.79262232112275
86.70766306774027,85.5772683981146,80.57431616000247,73.52541379566803,67.09710594518377
86.58994956619892,85.41098135167648,80.21241199820815,72.94902200653817,66.39189826063848
86.4705122162121,85.2410060026329,79.84070938433253,72.36063664097135,65.67742566642349
86.34931238995385,85.06723350452997,79.45903112092445,71.7603850954161,64.95414055753126
86.2263105161397,84.88955228549057,79.06720699306966,71.14842284403184,64.22252001337073
86.10146605879343,84.70784804596612,78.6650747062651,70.52493389193677,63.48306433137689
85.97473749590635,84.52200376352273,78.25248085868705,69.89013108337505,62.73629541685792
85.84608229802656,84.3318997053122,77.82928194409999,69.24425625662084,61.98275504156931
85.71545690681968,84.13741344891352,77.3953453809646,68.58758023886783,61.22300298481839
85.58281671364725,83.93841991226711,76.95055056260155,67.92040267592458,60.45761507201458
85.44811603821321,83.7347913934594,76.49478992256367,67.24305169321887,59.68718112648023
85.31130810733443,83.52639762115251,76.02797000867533,66.55588338638059,58.912302851017415
85.17234503389606,83.31310581648879,75.55001255852852,65.85928114149017,58.133591656185985
85.03117779605893,83.09478076733524,75.06085556859423,65.15365478691815,57.35166645248839
84.88775621679152,82.87128491576603,74.56045434853026,64.43943958050734,56.5671514236823
